,Order ID,User,Item ID,Day of Month
3696,615,209,42,24
3697,615,209,49,24
3698,615,209,41,24
3699,615,209,196,24
3700,615,209,236,24
3701,616,210,155,6
3702,616,210,149,6
3703,616,210,153,6
3704,616,210,279,6
3705,616,210,150,6
3706,617,210,72,11
3707,617,210,101,11
3708,617,210,123,11
3709,617,210,110,11
3710,617,210,119,11
3711,617,210,116,11
3712,617,210,94,11
3713,618,210,195,20
3714,618,210,70,20
3715,618,210,207,20
3716,618,210,280,20
3717,618,210,73,20
3718,618,210,206,20
3719,618,210,279,20
3720,619,210,127,22
3721,619,210,135,22
3722,619,210,53,22
3723,619,210,52,22
3724,619,210,145,22
3725,620,211,108,9
3726,620,211,59,9
3727,620,211,101,9
3728,620,211,96,9
3729,620,211,81,9
3730,620,211,94,9
3731,620,211,80,9
3732,621,211,102,13
3733,621,211,87,13
3734,621,211,91,13
3735,621,211,49,13
3736,621,211,50,13
3737,622,211,143,16
3738,622,211,145,16
3739,622,211,232,16
3740,622,211,140,16
3741,622,211,235,16
3742,622,211,146,16
3743,623,212,118,10
3744,623,212,281,10
3745,623,212,280,10
3746,623,212,282,10
3747,623,212,279,10
3748,623,212,64,10
3749,624,212,0,15
3750,624,212,257,15
3751,624,212,2,15
3752,624,212,3,15
3753,624,212,258,15
3754,624,212,215,15
3755,624,212,219,15
3756,625,212,145,19
3757,625,212,135,19
3758,625,212,36,19
3759,625,212,136,19
3760,625,212,131,19
3761,625,212,34,19
3762,625,212,35,19
3763,626,212,166,29
3764,626,212,175,29
3765,626,212,240,29
3766,626,212,123,29
3767,626,212,170,29
3768,626,212,204,29
3769,627,212,77,30
3770,627,212,101,30
3771,627,212,81,30
3772,627,212,207,30
3773,627,212,215,30
3774,627,212,208,30
3775,627,212,239,30
3776,628,213,173,3
3777,628,213,276,3
3778,628,213,174,3
3779,628,213,77,3
3780,628,213,90,3
3781,628,213,179,3
3782,628,213,31,3
3783,629,213,121,20
3784,629,213,261,20
3785,629,213,256,20
3786,629,213,248,20
3787,629,213,250,20
3788,629,213,243,20
3789,630,214,108,11
3790,630,214,136,11
3791,630,214,105,11
3792,630,214,116,11
3793,630,214,161,11
3794,630,214,120,11
3795,630,214,139,11
3796,631,214,249,21
3797,631,214,163,21
3798,631,214,172,21
3799,631,214,49,21
3800,631,214,242,21
3801,632,214,185,29
3802,632,214,131,29
3803,632,214,181,29
3804,632,214,180,29
3805,632,214,179,29
3806,632,214,277,29
3807,633,215,180,3
3808,633,215,12,3
3809,633,215,26,3
3810,633,215,11,3
3811,633,215,177,3
3812,634,216,198,4
3813,634,216,135,4
3814,634,216,191,4
3815,634,216,133,4
3816,634,216,134,4
3817,634,216,194,4
3818,634,216,123,4
3819,635,216,15,10
3820,635,216,166,10
3821,635,216,20,10
3822,635,216,171,10
3823,635,216,245,10
3824,635,216,17,10
3825,636,216,105,14
3826,636,216,54,14
3827,636,216,220,14
3828,636,216,53,14
3829,636,216,281,14
3830,636,216,99,14
3831,636,216,212,14
3832,637,216,26,15
3833,637,216,25,15
3834,637,216,4,15
3835,637,216,179,15
3836,637,216,30,15
3837,638,217,96,16
3838,638,217,103,16
3839,638,217,110,16
3840,638,217,102,16
3841,638,217,77,16
3842,638,217,118,16
3843,638,217,136,16
3844,639,217,119,18
3845,639,217,200,18
3846,639,217,117,18
3847,639,217,151,18
3848,639,217,160,18
3849,640,217,77,28
3850,640,217,94,28
3851,640,217,109,28
3852,640,217,101,28
3853,640,217,81,28
3854,641,217,152,29
3855,641,217,46,29
3856,641,217,192,29
3857,641,217,37,29
3858,641,217,36,29
3859,642,217,141,30
3860,642,217,59,30
3861,642,217,143,30
3862,642,217,122,30
3863,642,217,16,30
3864,642,217,142,30
3865,643,218,51,3
3866,643,218,53,3
3867,643,218,178,3
3868,643,218,62,3
3869,643,218,185,3
3870,643,218,66,3
3871,644,218,60,7
3872,644,218,279,7
3873,644,218,57,7
3874,644,218,143,7
3875,644,218,282,7
3876,645,218,110,24
3877,645,218,80,24
3878,645,218,172,24
3879,645,218,170,24
3880,645,218,169,24
3881,645,218,156,24
3882,646,219,164,12
3883,646,219,26,12
3884,646,219,30,12
3885,646,219,8,12
3886,646,219,14,12
3887,646,219,11,12
3888,647,219,59,23
3889,647,219,250,23
3890,647,219,61,23
3891,647,219,235,23
3892,647,219,93,23
3893,648,220,140,9
3894,648,220,134,9
3895,648,220,122,9
3896,648,220,71,9
3897,648,220,75,9
3898,648,220,136,9
3899,649,220,201,16
3900,649,220,164,16
3901,649,220,195,16
3902,649,220,83,16
3903,649,220,18,16
3904,649,220,20,16
3905,649,220,202,16
3906,650,220,47,20
3907,650,220,49,20
3908,650,220,135,20
3909,650,220,273,20
3910,650,220,270,20
3911,650,220,31,20
3912,651,220,133,22
3913,651,220,280,22
3914,651,220,282,22
3915,651,220,202,22
3916,651,220,209,22
3917,651,220,281,22
3918,651,220,206,22
3919,652,221,11,3
3920,652,221,22,3
3921,652,221,174,3
3922,652,221,15,3
3923,652,221,173,3
3924,652,221,13,3
3925,653,221,93,4
3926,653,221,112,4
3927,653,221,145,4
3928,653,221,79,4
3929,653,221,94,4
3930,653,221,90,4
3931,653,221,189,4
3932,654,222,204,24
3933,654,222,71,24
3934,654,222,76,24
3935,654,222,74,24
3936,654,222,200,24
3937,654,222,202,24
3938,655,223,185,1
3939,655,223,158,1
3940,655,223,2,1
3941,655,223,146,1
3942,655,223,190,1
3943,655,223,148,1
3944,656,223,30,18
3945,656,223,190,18
3946,656,223,265,18
3947,656,223,25,18
3948,656,223,254,18
3949,656,223,26,18
3950,657,223,128,24
3951,657,223,273,24
3952,657,223,258,24
3953,657,223,135,24
3954,657,223,133,24
3955,657,223,124,24
3956,658,223,231,29
3957,658,223,170,29
3958,658,223,187,29
3959,658,223,247,29
3960,658,223,244,29
3961,658,223,234,29
3962,659,224,185,20
3963,659,224,274,20
3964,659,224,222,20
3965,659,224,183,20
3966,659,224,214,20
3967,659,224,35,20
3968,659,224,42,20
3969,660,225,20,24
3970,660,225,27,24
3971,660,225,146,24
3972,660,225,24,24
3973,660,225,234,24
3974,661,225,67,30
3975,661,225,3,30
3976,661,225,151,30
3977,661,225,71,30
3978,661,225,152,30
3979,661,225,1,30
3980,661,225,15,30
3981,662,226,148,3
3982,662,226,270,3
3983,662,226,155,3
3984,662,226,140,3
3985,662,226,278,3
3986,662,226,276,3
3987,662,226,272,3
3988,663,226,202,14
3989,663,226,271,14
3990,663,226,234,14
3991,663,226,276,14
3992,663,226,203,14
3993,663,226,192,14
3994,664,226,182,20
3995,664,226,218,20
3996,664,226,153,20
3997,664,226,216,20
3998,664,226,181,20
3999,665,226,171,23
4000,665,226,74,23
4001,665,226,148,23
4002,665,226,73,23
4003,665,226,138,23
4004,666,227,247,7
4005,666,227,250,7
4006,666,227,236,7
4007,666,227,198,7
4008,666,227,95,7
4009,666,227,240,7
4010,667,228,176,9
4011,667,228,36,9
4012,667,228,178,9
4013,667,228,165,9
4014,667,228,249,9
4015,667,228,164,9
4016,667,228,38,9
4017,668,228,102,21
4018,668,228,80,21
4019,668,228,87,21
4020,668,228,153,21
4021,668,228,96,21
4022,668,228,9,21
4023,669,229,134,5
4024,669,229,193,5
4025,669,229,254,5
4026,669,229,192,5
4027,669,229,251,5
4028,669,229,135,5
4029,670,229,75,7
4030,670,229,94,7
4031,670,229,280,7
4032,670,229,69,7
4033,670,229,281,7
4034,670,229,72,7
4035,671,229,78,11
4036,671,229,288,11
4037,671,229,143,11
4038,671,229,77,11
4039,671,229,81,11
4040,672,229,203,24
4041,672,229,58,24
4042,672,229,205,24
4043,672,229,140,24
4044,672,229,60,24
4045,672,229,10,24
4046,673,230,138,1
4047,673,230,137,1
4048,673,230,68,1
4049,673,230,150,1
4050,673,230,149,1
4051,673,230,217,1
4052,674,230,217,7
4053,674,230,87,7
4054,674,230,70,7
4055,674,230,84,7
4056,674,230,219,7
4057,674,230,78,7
4058,675,231,32,3
4059,675,231,31,3
4060,675,231,48,3
4061,675,231,47,3
4062,675,231,35,3
4063,675,231,46,3
4064,676,231,184,11
4065,676,231,59,11
4066,676,231,118,11
4067,676,231,182,11
4068,676,231,57,11
4069,676,231,205,11
4070,677,231,99,27
4071,677,231,100,27
4072,677,231,135,27
4073,677,231,50,27
4074,677,231,39,27
4075,677,231,78,27
4076,677,231,132,27
4077,678,232,223,1
4078,678,232,269,1
4079,678,232,218,1
4080,678,232,216,1
4081,678,232,273,1
4082,679,232,193,2
4083,679,232,29,2
4084,679,232,10,2
4085,679,232,12,2
4086,679,232,198,2
4087,679,232,7,2
4088,679,232,5,2
4089,680,232,37,3
4090,680,232,258,3
4091,680,232,256,3
4092,680,232,148,3
4093,680,232,276,3
4094,680,232,150,3
4095,681,232,138,6
4096,681,232,0,6
4097,681,232,140,6
4098,681,232,62,6
4099,681,232,8,6
4100,681,232,3,6
4101,682,232,206,9
4102,682,232,225,9
4103,682,232,271,9
4104,682,232,208,9
4105,682,232,222,9
4106,683,233,137,18
4107,683,233,4,18
4108,683,233,8,18
4109,683,233,148,18
4110,683,233,7,18
4111,683,233,0,18
4112,684,233,239,21
4113,684,233,128,21
4114,684,233,240,21
4115,684,233,236,21
4116,684,233,238,21
4117,684,233,235,21
4118,685,233,156,28
4119,685,233,166,28
4120,685,233,83,28
4121,685,233,167,28
4122,685,233,99,28
4123,686,234,202,10
4124,686,234,142,10
4125,686,234,53,10
4126,686,234,182,10
4127,686,234,49,10
4128,686,234,198,10
4129,687,235,105,9
4130,687,235,203,9
4131,687,235,86,9
4132,687,235,204,9
4133,687,235,135,9
4134,688,235,27,14
4135,688,235,28,14
4136,688,235,61,14
4137,688,235,62,14
4138,688,235,267,14
4139,688,235,268,14
4140,689,235,43,16
4141,689,235,251,16
4142,689,235,38,16
4143,689,235,121,16
4144,689,235,156,16
4145,689,235,172,16
4146,690,235,286,18
4147,690,235,188,18
4148,690,235,63,18
4149,690,235,16,18
4150,690,235,120,18
4151,690,235,8,18
4152,691,235,41,29
4153,691,235,66,29
4154,691,235,36,29
4155,691,235,45,29
4156,691,235,42,29
4157,691,235,62,29
4158,691,235,38,29
4159,692,236,231,6
4160,692,236,177,6
4161,692,236,158,6
4162,692,236,157,6
4163,692,236,156,6
4164,692,236,265,6
4165,692,236,264,6
4166,693,236,170,7
4167,693,236,204,7
4168,693,236,288,7
4169,693,236,201,7
4170,693,236,70,7
4171,694,236,48,8
4172,694,236,92,8
4173,694,236,49,8
4174,694,236,87,8
4175,694,236,155,8
4176,694,236,89,8
4177,694,236,77,8
4178,695,236,184,16
4179,695,236,269,16
4180,695,236,3,16
4181,695,236,271,16
4182,695,236,277,16
4183,695,236,185,16
4184,696,236,263,24
4185,696,236,260,24
4186,696,236,262,24
4187,696,236,259,24
4188,696,236,258,24
4189,697,237,98,14
4190,697,237,37,14
4191,697,237,40,14
4192,697,237,214,14
4193,697,237,30,14
4194,697,237,75,14
4195,697,237,212,14
4196,698,237,76,22
4197,698,237,112,22
4198,698,237,93,22
4199,698,237,77,22
4200,698,237,99,22
4201,698,237,101,22
4202,699,238,21,1
4203,699,238,254,1
4204,699,238,6,1
4205,699,238,251,1
4206,699,238,174,1
4207,700,238,2,9
4208,700,238,92,9
4209,700,238,8,9
4210,700,238,79,9
4211,700,238,235,9
4212,701,238,48,21
4213,701,238,101,21
4214,701,238,201,21
4215,701,238,95,21
4216,701,238,204,21
4217,702,238,55,24
4218,702,238,275,24
4219,702,238,274,24
4220,702,238,258,24
4221,702,238,262,24
4222,703,238,267,28
4223,703,238,78,28
4224,703,238,82,28
4225,703,238,266,28
4226,703,238,80,28
4227,703,238,102,28
4228,703,238,86,28
4229,704,239,82,3
4230,704,239,52,3
4231,704,239,148,3
4232,704,239,189,3
4233,704,239,63,3
4234,704,239,60,3
4235,705,239,272,26
4236,705,239,52,26
4237,705,239,244,26
4238,705,239,53,26
4239,705,239,63,26
4240,706,240,204,14
4241,706,240,267,14
4242,706,240,288,14
4243,706,240,281,14
4244,706,240,280,14
4245,706,240,261,14
4246,706,240,201,14
4247,707,241,208,3
4248,707,241,188,3
4249,707,241,211,3
4250,707,241,207,3
4251,707,241,218,3
4252,708,241,282,28
4253,708,241,219,28
4254,708,241,238,28
4255,708,241,239,28
4256,708,241,56,28
4257,709,242,261,15
4258,709,242,141,15
4259,709,242,228,15
4260,709,242,229,15
4261,709,242,263,15
4262,709,242,252,15
4263,709,242,142,15
4264,710,242,42,30
4265,710,242,253,30
4266,710,242,41,30
4267,710,242,44,30
4268,710,242,268,30
4269,710,242,34,30
4270,710,242,43,30
4271,711,243,92,12
4272,711,243,100,12
4273,711,243,99,12
4274,711,243,2,12
4275,711,243,24,12
4276,711,243,110,12
4277,712,243,183,28
4278,712,243,125,28
4279,712,243,181,28
4280,712,243,190,28
4281,712,243,70,28
4282,713,244,77,2
4283,713,244,103,2
4284,713,244,118,2
4285,713,244,85,2
4286,713,244,102,2
4287,713,244,98,2
4288,713,244,96,2
4289,714,244,67,5
4290,714,244,0,5
4291,714,244,10,5
4292,714,244,11,5
4293,714,244,19,5
4294,714,244,21,5
4295,715,244,259,22
4296,715,244,53,22
4297,715,244,265,22
4298,715,244,139,22
4299,715,244,43,22
4300,716,245,102,3
4301,716,245,180,3
4302,716,245,105,3
4303,716,245,176,3
4304,716,245,268,3
4305,717,245,53,5
4306,717,245,61,5
4307,717,245,170,5
4308,717,245,61,5
4309,717,245,52,5
4310,718,245,229,15
4311,718,245,127,15
4312,718,245,168,15
4313,718,245,242,15
4314,718,245,227,15
4315,719,245,69,19
4316,719,245,41,19
4317,719,245,72,19
4318,719,245,74,19
4319,719,245,46,19
4320,720,245,187,28
4321,720,245,189,28
4322,720,245,10,28
4323,720,245,33,28
4324,720,245,34,28
4325,721,246,243,7
4326,721,246,250,7
4327,721,246,207,7
4328,721,246,273,7
4329,721,246,215,7
4330,721,246,210,7
4331,721,246,277,7
4332,722,246,169,24
4333,722,246,118,24
4334,722,246,223,24
4335,722,246,116,24
4336,722,246,162,24
4337,723,246,77,27
4338,723,246,212,27
4339,723,246,96,27
4340,723,246,98,27
4341,723,246,216,27
4342,724,247,34,14
4343,724,247,13,14
4344,724,247,32,14
4345,724,247,7,14
4346,724,247,9,14
4347,725,247,272,19
4348,725,247,271,19
4349,725,247,205,19
4350,725,247,241,19
4351,725,247,246,19
4352,726,247,276,27
4353,726,247,274,27
4354,726,247,273,27
4355,726,247,202,27
4356,726,247,269,27
4357,726,247,47,27
4358,726,247,201,27
4359,727,248,179,6
4360,727,248,241,6
4361,727,248,189,6
4362,727,248,118,6
4363,727,248,231,6
4364,727,248,243,6
4365,727,248,117,6
4366,728,249,156,12
4367,728,249,71,12
4368,728,249,70,12
4369,728,249,277,12
4370,728,249,75,12
4371,729,249,263,20
4372,729,249,85,20
4373,729,249,117,20
4374,729,249,135,20
4375,729,249,131,20
4376,730,249,153,23
4377,730,249,145,23
4378,730,249,140,23
4379,730,249,146,23
4380,730,249,136,23
4381,730,249,150,23
4382,731,250,182,16
4383,731,250,74,16
4384,731,250,76,16
4385,731,250,238,16
4386,731,250,237,16
4387,731,250,0,16
4388,732,250,43,18
4389,732,250,0,18
4390,732,250,198,18
4391,732,250,199,18
4392,732,250,4,18
4393,732,250,50,18
4394,732,250,48,18
4395,733,251,229,1
4396,733,251,212,1
4397,733,251,264,1
4398,733,251,261,1
4399,733,251,144,1
4400,734,251,97,20
4401,734,251,205,20
4402,734,251,95,20
4403,734,251,202,20
4404,734,251,99,20
4405,735,251,75,21
4406,735,251,247,21
4407,735,251,135,21
4408,735,251,277,21
4409,735,251,118,21
4410,735,251,249,21
4411,736,251,198,27
4412,736,251,205,27
4413,736,251,155,27
4414,736,251,201,27
4415,736,251,77,27
4416,736,251,193,27
4417,736,251,89,27
4418,737,252,262,21
4419,737,252,272,21
4420,737,252,256,21
4421,737,252,269,21
4422,737,252,274,21
4423,737,252,251,21
4424,738,252,125,29
4425,738,252,126,29
4426,738,252,127,29
4427,738,252,274,29
4428,738,252,121,29
4429,738,252,277,29
4430,738,252,276,29
4431,739,253,123,15
4432,739,253,148,15
4433,739,253,236,15
4434,739,253,126,15
4435,739,253,238,15
4436,739,253,128,15
4437,740,254,234,5
4438,740,254,243,5
4439,740,254,45,5
4440,740,254,50,5
4441,740,254,120,5
4442,740,254,250,5
4443,740,254,285,5
4444,741,254,167,8
4445,741,254,73,8
4446,741,254,224,8
4447,741,254,170,8
4448,741,254,68,8
4449,741,254,222,8
4450,741,254,246,8
4451,742,254,212,10
4452,742,254,211,10
4453,742,254,261,10
4454,742,254,42,10
4455,742,254,45,10
4456,743,254,68,29
4457,743,254,72,29
4458,743,254,92,29
4459,743,254,81,29
4460,743,254,70,29
4461,744,254,116,30
4462,744,254,52,30
4463,744,254,21,30
4464,744,254,22,30
4465,744,254,28,30
4466,744,254,5,30
4467,745,255,268,6
4468,745,255,264,6
4469,745,255,288,6
4470,745,255,71,6
4471,745,255,233,6
4472,745,255,248,6
4473,746,255,95,16
4474,746,255,100,16
4475,746,255,112,16
4476,746,255,37,16
4477,746,255,271,16
4478,746,255,43,16
4479,746,255,101,16
4480,747,255,193,27
4481,747,255,197,27
4482,747,255,192,27
4483,747,255,148,27
4484,747,255,271,27
4485,747,255,273,27
4486,747,255,270,27
4487,748,255,60,29
4488,748,255,156,29
4489,748,255,160,29
4490,748,255,194,29
4491,748,255,191,29
4492,749,255,127,30
4493,749,255,270,30
4494,749,255,248,30
4495,749,255,127,30
4496,749,255,135,30
4497,749,255,250,30
4498,749,255,272,30
4499,750,256,28,3
4500,750,256,27,3
4501,750,256,270,3
4502,750,256,278,3
4503,750,256,273,3
4504,751,256,68,8
4505,751,256,27,8
4506,751,256,21,8
4507,751,256,271,8
4508,751,256,72,8
4509,751,256,152,8
4510,752,256,239,12
4511,752,256,177,12
4512,752,256,231,12
4513,752,256,228,12
4514,752,256,235,12
4515,752,256,242,12
4516,753,256,67,15
4517,753,256,153,15
4518,753,256,23,15
4519,753,256,21,15
4520,753,256,214,15
4521,753,256,24,15
4522,754,256,159,22
4523,754,256,203,22
4524,754,256,234,22
4525,754,256,168,22
4526,754,256,235,22
4527,755,257,175,10
4528,755,257,279,10
4529,755,257,162,10
4530,755,257,170,10
4531,755,257,241,10
4532,756,258,235,1
4533,756,258,276,1
4534,756,258,184,1
4535,756,258,185,1
4536,756,258,209,1
4537,757,258,18,4
4538,757,258,158,4
4539,757,258,277,4
4540,757,258,269,4
4541,757,258,14,4
4542,757,258,249,4
4543,758,258,234,18
4544,758,258,212,18
4545,758,258,236,18
4546,758,258,221,18
4547,758,258,218,18
4548,758,258,213,18
4549,759,258,42,22
4550,759,258,186,22
4551,759,258,43,22
4552,759,258,33,22
4553,759,258,50,22
4554,760,259,19,22
4555,760,259,281,22
4556,760,259,15,22
4557,760,259,225,22
4558,760,259,43,22
4559,760,259,45,22
4560,761,260,109,9
4561,761,260,101,9
4562,761,260,80,9
4563,761,260,282,9
4564,761,260,280,9
4565,761,260,117,9
4566,762,260,55,13
4567,762,260,272,13
4568,762,260,60,13
4569,762,260,153,13
4570,762,260,271,13
4571,762,260,168,13
4572,763,260,144,26
4573,763,260,230,26
4574,763,260,229,26
4575,763,260,237,26
4576,763,260,220,26
4577,763,260,142,26
4578,764,261,165,6
4579,764,261,237,6
4580,764,261,127,6
4581,764,261,128,6
4582,764,261,254,6
4583,764,261,171,6
4584,764,261,157,6
4585,765,261,252,17
4586,765,261,251,17
4587,765,261,253,17
4588,765,261,30,17
4589,765,261,14,17
4590,765,261,17,17
4591,766,262,42,25
4592,766,262,116,25
4593,766,262,118,25
4594,766,262,32,25
4595,766,262,147,25
4596,766,262,38,25
4597,766,262,150,25
4598,767,263,112,12
4599,767,263,77,12
4600,767,263,80,12
4601,767,263,33,12
4602,767,263,109,12
4603,767,263,39,12
4604,768,263,229,24
4605,768,263,181,24
4606,768,263,176,24
4607,768,263,177,24
4608,768,263,184,24
4609,768,263,185,24
4610,768,263,133,24
4611,769,264,133,27
4612,769,264,266,27
4613,769,264,120,27
4614,769,264,118,27
4615,769,264,198,27
4616,770,264,233,29
4617,770,264,75,29
4618,770,264,147,29
4619,770,264,78,29
4620,770,264,146,29
4621,771,265,147,9
4622,771,265,141,9
4623,771,265,234,9
4624,771,265,239,9
4625,771,265,143,9
4626,772,265,167,19
4627,772,265,46,19
4628,772,265,169,19
4629,772,265,156,19
4630,772,265,173,19
4631,772,265,158,19
4632,773,265,81,24
4633,773,265,87,24
4634,773,265,278,24
4635,773,265,216,24
4636,773,265,105,24
4637,773,265,225,24
4638,774,266,130,10
4639,774,266,248,10
4640,774,266,122,10
4641,774,266,247,10
4642,774,266,128,10
4643,774,266,121,10
4644,775,266,214,16
4645,775,266,285,16
4646,775,266,215,16
4647,775,266,33,16
4648,775,266,32,16
4649,775,266,208,16
4650,776,266,153,26
4651,776,266,207,26
4652,776,266,118,26
4653,776,266,152,26
4654,776,266,147,26
4655,776,266,151,26
4656,777,266,277,28
4657,777,266,94,28
4658,777,266,24,28
4659,777,266,22,28
4660,777,266,23,28
4661,778,267,166,2
4662,778,267,241,2
4663,778,267,160,2
4664,778,267,167,2
4665,778,267,243,2
4666,778,267,165,2
4667,779,267,179,3
4668,779,267,177,3
4669,779,267,178,3
4670,779,267,1,3
4671,779,267,5,3
4672,779,267,0,3
4673,779,267,180,3
4674,780,267,26,26
4675,780,267,132,26
4676,780,267,241,26
4677,780,267,245,26
4678,780,267,266,26
4679,781,268,249,10
4680,781,268,162,10
4681,781,268,245,10
4682,781,268,159,10
4683,781,268,175,10
4684,781,268,157,10
4685,782,269,92,9
4686,782,269,95,9
4687,782,269,125,9
4688,782,269,248,9
4689,782,269,123,9
4690,782,269,196,9
4691,783,269,34,17
4692,783,269,62,17
4693,783,269,42,17
4694,783,269,44,17
4695,783,269,76,17
4696,783,269,35,17
4697,783,269,61,17
4698,784,269,269,18
4699,784,269,276,18
4700,784,269,267,18
4701,784,269,252,18
4702,784,269,273,18
4703,785,269,239,19
4704,785,269,200,19
4705,785,269,69,19
4706,785,269,67,19
4707,785,269,202,19
4708,786,270,165,2
4709,786,270,174,2
4710,786,270,240,2
4711,786,270,218,2
4712,786,270,228,2
4713,786,270,230,2
4714,786,270,163,2
4715,787,270,83,16
4716,787,270,161,16
4717,787,270,228,16
4718,787,270,170,16
4719,787,270,163,16
4720,788,270,262,17
4721,788,270,224,17
4722,788,270,264,17
4723,788,270,251,17
4724,788,270,35,17
4725,788,270,265,17
4726,788,270,178,17
4727,789,270,105,18
4728,789,270,75,18
4729,789,270,151,18
4730,789,270,89,18
4731,789,270,101,18
4732,790,270,161,28
4733,790,270,172,28
4734,790,270,197,28
4735,790,270,53,28
4736,790,270,202,28
4737,791,271,126,25
4738,791,271,150,25
4739,791,271,145,25
4740,791,271,228,25
4741,791,271,141,25
4742,791,271,226,25
4743,791,271,127,25
4744,792,272,177,11
4745,792,272,194,11
4746,792,272,191,11
4747,792,272,128,11
4748,792,272,126,11
4749,792,272,186,11
4750,793,272,261,15
4751,793,272,211,15
4752,793,272,62,15
4753,793,272,61,15
4754,793,272,64,15
4755,793,272,218,15
4756,794,272,268,16
4757,794,272,119,16
4758,794,272,254,16
4759,794,272,252,16
4760,794,272,47,16
4761,794,272,258,16
4762,794,272,32,16
4763,795,272,177,22
4764,795,272,139,22
4765,795,272,207,22
4766,795,272,140,22
4767,795,272,224,22
4768,796,272,139,28
4769,796,272,144,28
4770,796,272,174,28
4771,796,272,147,28
4772,796,272,145,28
4773,797,273,75,4
4774,797,273,205,4
4775,797,273,74,4
4776,797,273,288,4
4777,797,273,281,4
4778,797,273,198,4
4779,798,273,287,10
4780,798,273,208,10
4781,798,273,41,10
4782,798,273,45,10
4783,798,273,207,10
4784,799,273,29,25
4785,799,273,236,25
4786,799,273,238,25
4787,799,273,237,25
4788,799,273,108,25
4789,799,273,30,25
4790,799,273,82,25
4791,800,273,192,27
4792,800,273,191,27
4793,800,273,209,27
4794,800,273,243,27
4795,800,273,244,27
4796,800,273,184,27
4797,800,273,8,27
4798,801,274,197,5
4799,801,274,91,5
4800,801,274,112,5
4801,801,274,78,5
4802,801,274,200,5
4803,801,274,102,5
4804,801,274,204,5
4805,802,274,53,7
4806,802,274,272,7
4807,802,274,61,7
4808,802,274,277,7
4809,802,274,54,7
4810,802,274,64,7
4811,803,274,220,13
4812,803,274,207,13
4813,803,274,216,13
4814,803,274,224,13
4815,803,274,206,13
4816,804,275,245,9
4817,804,275,149,9
4818,804,275,138,9
4819,804,275,148,9
4820,804,275,70,9
4821,805,275,69,13
4822,805,275,226,13
4823,805,275,164,13
4824,805,275,73,13
4825,805,275,206,13
4826,805,275,67,13
4827,806,275,193,17
4828,806,275,195,17
4829,806,275,144,17
4830,806,275,142,17
4831,806,275,79,17
4832,806,275,87,17
4833,806,275,191,17
4834,807,276,77,4
4835,807,276,90,4
4836,807,276,150,4
4837,807,276,108,4
4838,807,276,60,4
4839,807,276,110,4
4840,808,277,179,2
4841,808,277,126,2
4842,808,277,178,2
4843,808,277,133,2
4844,808,277,272,2
4845,808,277,239,2
4846,808,277,180,2
4847,809,277,110,4
4848,809,277,101,4
4849,809,277,95,4
4850,809,277,93,4
4851,809,277,109,4
4852,809,277,112,4
4853,810,277,219,22
4854,810,277,232,22
4855,810,277,226,22
4856,810,277,42,22
4857,810,277,50,22
4858,810,277,216,22
4859,810,277,217,22
4860,811,278,130,24
4861,811,278,24,24
4862,811,278,275,24
4863,811,278,126,24
4864,811,278,121,24
4865,811,278,160,24
4866,811,278,159,24
4867,812,279,193,7
4868,812,279,18,7
4869,812,279,266,7
4870,812,279,30,7
4871,812,279,27,7
4872,813,279,161,9
4873,813,279,252,9
4874,813,279,268,9
4875,813,279,253,9
4876,813,279,251,9
4877,813,279,170,9
4878,814,279,72,16
4879,814,279,75,16
4880,814,279,276,16
4881,814,279,136,16
4882,814,279,270,16
4883,814,279,271,16
4884,814,279,275,16
4885,815,279,221,21
4886,815,279,222,21
4887,815,279,223,21
4888,815,279,224,21
4889,815,279,10,21
4890,816,280,102,4
4891,816,280,182,4
4892,816,280,278,4
4893,816,280,216,4
4894,816,280,94,4
4895,817,280,60,18
4896,817,280,118,18
4897,817,280,158,18
4898,817,280,274,18
4899,817,280,175,18
4900,817,280,161,18
4901,818,281,176,9
4902,818,281,199,9
4903,818,281,190,9
4904,818,281,73,9
4905,818,281,195,9
4906,818,281,70,9
4907,818,281,196,9
4908,819,281,5,16
4909,819,281,93,16
4910,819,281,95,16
4911,819,281,49,16
4912,819,281,124,16
4913,820,281,203,22
4914,820,281,140,22
4915,820,281,197,22
4916,820,281,71,22
4917,820,281,26,22
4918,820,281,30,22
4919,821,281,274,24
4920,821,281,280,24
4921,821,281,271,24
4922,821,281,275,24
4923,821,281,240,24
4924,822,282,16,28
4925,822,282,28,28
4926,822,282,130,28
4927,822,282,21,28
4928,822,282,237,28
4929,823,283,237,7
4930,823,283,117,7
4931,823,283,29,7
4932,823,283,30,7
4933,823,283,137,7
4934,824,283,276,11
4935,824,283,277,11
4936,824,283,96,11
4937,824,283,99,11
4938,824,283,127,11
4939,824,283,112,11
4940,824,283,275,11
4941,825,283,193,21
4942,825,283,194,21
4943,825,283,40,21
4944,825,283,37,21
4945,825,283,220,21
4946,825,283,195,21
4947,826,284,148,9
4948,826,284,146,9
4949,826,284,73,9
4950,826,284,170,9
4951,826,284,167,9
4952,826,284,72,9
4953,827,284,23,12
4954,827,284,27,12
4955,827,284,52,12
4956,827,284,10,12
4957,827,284,30,12
4958,827,284,24,12
4959,828,284,68,19
4960,828,284,102,19
4961,828,284,104,19
4962,828,284,259,19
4963,828,284,101,19
4964,828,284,112,19
4965,828,284,262,19
4966,829,284,4,20
